Time,Time Code,Country Name,Country Code,"Population, total",Population growth (annual %),Surface area (sq. km),Poverty headcount ratio at national poverty lines (% of population),"GNI, Atlas method (current US$)","GNI per capita, Atlas method (current US$)","GNI, PPP (current international $)","GNI per capita, PPP (current international $)",Income share held by lowest 20%,"Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Contraceptive prevalence, any methods (% of women ages 15-49)",Births attended by skilled health staff (% of total),"Mortality rate, under-5 (per 1,000 live births)","Prevalence of underweight, weight for age (% of children under 5)","Immunization, measles (% of children ages 12-23 months)","Primary completion rate, total (% of relevant age group)","School enrollment, secondary (% gross)","School enrollment, primary and secondary (gross), gender parity index (GPI)","Prevalence of HIV, total (% of population ages 15-49)",Forest area (sq. km),"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",Energy use (kg of oil equivalent per capita),CO2 emissions (metric tons per capita),Electric power consumption (kWh per capita),GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added (% of GDP)","Industry (including construction), value added (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),"Revenue, excluding grants (% of GDP)",Start-up procedures to register a business (number),Market capitalization of listed domestic companies (% of GDP),Military expenditure (% of GDP),Mobile cellular subscriptions (per 100 people),High-technology exports (% of manufactured exports),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),"External debt stocks, total (DOD, current US$)",Total debt service (% of GNI),Net migration,"Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)",Net ODA received per capita (current US$),GDP per capita (current US$),"Foreign direct investment, net (BoP, current US$)","Inflation, consumer prices (annual %)",Antiretroviral therapy coverage (% of people living with HIV),"Labor force, female (% of total labor force)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, adult, female (per 1,000 female adults)",Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,"Patent applications, nonresidents","Patent applications, residents",People practicing open defecation (% of population)
2009,YR2009,Mauritania,MRT,3393409,2.905320265,1030700,,3813299957,1120,11221261167,3310,,62.266,5.019,83.0904,,,99.8,,59,69.21951,20.48881,1.00959,0.4,2470,,,0.6256814313,,3662282133,-1.042081704,1.121312586,24.11179392,33.05834161,40.94227984,56.75960833,34.85517397,,9,,3.13532417,64.30845795,,78.14799341,138.5094481,3145880250,2.108693345,,,-3072044.396,110.7971364,1079.233931,,2.220920324,20,30.46950871,237.2,190.8,7719,1000,4953,,,42.74913941
2009,YR2009,Mauritius,MUS,1247429,0.2655376728,2040,,9729857867,7800,18593829590,14910,,72.88243902,1.59,32.2744,,99.4,15.4,,99,94.79415,88.79872,1.02297,1.3,383.6000061,,999.4869447,2.97492202,1907.12257,9128843109,3.31507699,-0.6542008339,3.880639987,23.34964834,47.67716859,56.75256036,23.76574946,22.70434884,6,72.10168826,0.1733639332,87.35979601,2.007867079,62.13273612,111.8336387,7318907628,21.59139274,,10257767.1,256680711.8,125.0812672,7318.12641,-218842081.5,2.516091281,5,36.63980617,205.88,100.975,214,9,140,,,0.1079629523
2009,YR2009,Mexico,MEX,112463887,1.476757594,1964380,,992380613668,8820,1609779367702,14310,,75.128,2.364,68.565,72.5,95.3,17.9,,96,99.82452,85.93801,1.0246,0.2,666150,,1599.516696,4.232033444,1995.298277,900045350649,-5.285744137,3.947662895,3.241494141,31.89409385,27.15499933,28.81277043,22.88891649,17.69709336,,39.11418905,0.5394744667,73.97358941,22.71616697,52.35591736,103.0453297,193342945969,3.592730221,,,19368616146,1.682495644,8002.972106,-8204810134,5.297355842,34,36.53809388,152.064,85.946,34964,1200,18818,13459,822,5.037282558
2009,YR2009,"Micronesia, Fed. Sts.",FSM,102975,-0.5500745041,700,,290146358.3,2820,343299138.3,3330,,66.29,3.522,22.678,55,100,41.2,,86,,,,,640.9999847,,,1.566865744,,279966700,1.177192743,5.265253523,25.06062328,6.888962152,21.8504915,85.63814911,,12.8052004,7,,,26.70551105,,70.36551133,97.28042798,,,,15247400,,1173.877155,2718.7832,,6.393602577,,,185.618,158.384,85,3,53,,,9.5
2009,YR2009,Moldova,MDA,3565604,-0.1262382954,33850,26.3,5596685297,1570,16105054623,4520,7.6,69.119,1.268,26.6052,,99.7,17.4,,90,92.81584,88.59664,1.01138,0.5,3813.999939,,891.029402,1.276290637,1740.799034,5439422031,-6.000000259,2.17013051,8.49746275,17.16287409,36.87212252,73.49120433,23.14189738,32.6148672,9,,0.4578866491,52.13909982,5.846458775,83.85082043,77.90018732,3715120839,6.774359152,,86950000,258190000,68.93081789,1525.526119,-264590000,-0.06271859671,7,48.41464715,284.737,130.238,669,13,584,5,134,0.08602349413
2009,YR2009,Monaco,MCO,35226,1.010023137,2,,,,,,,,,,,,4.1,,92,,,,,,1050.940397,,,,5451653237,-11.31750715,0.07660048238,,,,,,,,,,65.29268154,,,,,,,,,,154762.1994,,,,,,,1,,1,7,3,0
2009,YR2009,Mongolia,MNG,2673796,1.579392665,1564120,,4782221505,1790,18222064353,6820,,66.916,2.541,22.1554,,,28.6,,94,,97.61665,1.03254,0.1,126929.5996,12.26723222,1392.46113,4.900220884,1377.816408,4583850368,-1.268598941,1.826703689,17.86443807,30.05655853,50.27799933,57.53575784,34.37094592,26.83117813,8,,0.8237892376,84.1134851,,88.00461787,164.3065965,2985760385,2.831262958,,83443648.92,623609218.2,139.0943812,1714.360545,-569803704,7.586717549,3,46.01360539,319.201,151.265,1488,47,962,67,76,11.97056789
2009,YR2009,Montenegro,MNE,618294,0.2145292959,13810,,4166344575,6740,8067596672,13050,8.3,74.784,1.78,16.5622,,99.5,7.2,,86,,97.51123,1.01724,0.1,7867.999878,,1646.312272,2.953556075,5010.561319,4159328980,-5.795092859,2.407873684,8.268186654,17.34876256,34.33087777,65.09418364,26.94315246,,13,,1.843759425,207.7518023,24.33153699,64.93835936,,2356696743,1.646764779,,25922806.13,1549312935,123.7113736,6727.10552,-1503532215,3.466723732,24,43.99102759,151.188,85.652,52,1,38,,,0.1461689879
2009,YR2009,Morocco,MAR,31929087,1.23619458,446550,,93438161542,2880,194922130960,6020,,74.003,2.556,33.075,,,33.5,,98,81.34089,60.969,0.90505,0.1,56177.99805,,509.9605886,1.643708259,745.7150278,92897320376,4.243757321,0.1469122273,13.02861922,24.23822585,28.00317442,39.91192853,35.04622015,28.27933936,7,,3.288651846,79.2717969,,50.52352405,106.4578919,24725387884,3.725313646,,60109315.81,1970323920,32.75884462,2866.924199,-1491300236,0.9718629987,16,26.47310749,95.541,78.7,19268,670,14053,856,135,12.62719927
2009,YR2009,Mozambique,MOZ,22894710,2.736925889,799380,,11252902854,490,19662755748,860,,51.738,5.454,166.1548,,,108.2,,80,55.26906,23.24377,0.87064,11.8,391933.9844,,420.9655418,0.1105159227,443.7706352,10911698204,6.351970259,1.0761266,27.90098017,17.65698105,29.96951344,41.27723157,14.1005309,,11,,0.7725948721,26.07930391,,54.17121963,91.34752729,6111767725,4.792407706,,65747044.09,930100407.8,87.95044794,476.6034689,-895589396.6,,11,53.66168214,421.126,356.4,68111,4100,31882,17,7,42.5189255
2009,YR2009,Myanmar,MMR,50250367,0.6402995946,676590,,32236961694,640,164788848094,3280,,63.089,2.412,31.8078,,,66,22.6,87,84.56769,47.93277,0.99125,0.8,320825.9961,,284.8906755,0.20359911,99.36245839,36906181381,10.5500091,4.878599246,38.10812061,24.5320051,0.102712751,0.06470488789,18.86645313,,,,,0.999007629,,29.83240094,116.5948389,9487679636,0.3022053584,,,1078972201,7.083729359,734.4460067,-1078972201,1.472343114,9,41.89860287,241.645,183.131,51512,2800,29667,,,9.401078014
2009,YR2009,Namibia,NAM,2081044,1.825753998,824290,28.7,8869142230,4260,16472660656,7920,3.3,55.207,3.62,80.2276,,,50.7,,76,,,,13.4,73642.00195,,712.0046477,1.47487463,1583.339901,8876191121,0.2959708996,6.962891352,8.253227706,29.12274653,52.34676072,73.13079753,26.45273101,31.65433135,10,10.90227543,3.374363684,78.40180217,1.632758422,91.54827661,120.996272,,,,68067284.63,835814906.9,159.1172508,4265.258745,-772280955.7,9.451726515,38,48.04329613,470.132,413.275,2352,170,1071,,,52.02064871
2009,YR2009,Nauru,NRU,9939,0.4841159228,20,,45951210.1,4620,66412206.85,6680,,,,,,,39.3,,99,,,,,0,,,4.058456585,,44294351.76,8.659698371,26.15151532,,,,,,,,,,,,,169.3575336,,,,,1389000,2365.429118,4456.620562,,,,,,,10,,8,,,2.068519033
2009,YR2009,Nepal,NPL,26883535,0.8103071425,147180,,12953637106,480,50165383328,1870,,67.178,2.644,83.7664,,,49.3,,90,,51.79061,0.98486,0.2,36360,,368.9500283,0.1612285735,96.93665658,12854985464,4.53307872,15.90833021,31.32265206,15.06680347,12.41935419,34.66009358,31.67437709,14.12985494,7,,1.645447812,20.82270803,0.4286841566,40.50568563,76.66864755,3778430149,1.359039681,,12297855.77,38271269.97,31.75735631,478.1731816,-38271269.97,11.09482374,12,49.13495614,202.017,161.927,24159,2000,17709,,,42.33896124
2009,YR2009,Netherlands,NLD,16530388,0.5142845448,41540,,887154096370,53670,729474044119,44130,9,80.54878049,1.79,4.9556,,,4.6,,96,,120.60619,0.98642,0.2,3713.999939,,4722.106039,10.42752306,6856.281897,868077243679,-3.666884007,0.2207016831,1.553192647,20.30849399,62.23701352,54.65253616,20.72123833,37.4833958,6,64.41769025,1.397633322,121.1869841,27.97095474,108.4055603,144.6246653,,,,11662470564,95931335754,,52514.02712,44369432327,1.18977687,61,45.65813763,75.442,55.941,714,14,530,279,2575,0
2009,YR2009,New Caledonia,NCL,245950,1.309615607,18580,,,,,,,76.9804878,2.2,19.6136,,,,,,,,,,8390,,,12.09163245,,,,,,,,,,,,,,83.80950477,8.565379193,,192.1010569,,,,92403339.06,1182295528,,,-1123991098,,,45.95682084,119.897,67.514,,,,,,0
2009,YR2009,New Zealand,NZL,4302600,0.9997280312,267710,,127776291584,29700,126673091579,29440,,80.70243902,2.13,27.2322,,96.7,6.2,,89,,124.66021,1.01783,0.1,101574.0039,,4073.238042,7.527296054,9403.848836,121338622025,-0.2136982517,2.662721881,7.87846652,19.29616836,28.74219438,26.41942641,19.65807126,35.44822248,1,29.26261186,1.37026216,108.7123211,9.856318376,41.624834,111.5810733,,,,524453998.2,-52385533.24,,28201.23228,-2020193744,2.115651106,54,46.73676155,87.298,56.586,324,7,196,4803,1555,0
2009,YR2009,Nicaragua,NIC,5745526,1.368535989,130370,42.5,7944602106,1380,20774682545,3620,5.3,72.167,2.628,98.9744,,,21.3,,99,,,,0.2,31840,,510.158861,0.7824770091,477.4149486,8298695145,-3.292665159,6.036303105,16.067651,21.07565918,33.98149421,53.01211624,23.20045583,14.13537226,8,,0.502751924,58.21160674,5.892208514,76.156551,172.7426004,5900885456,5.825990088,,1200000,433900000,134.8005387,1444.375179,-463000000,3.687001605,15,37.67522815,210.008,116.742,2478,160,1384,,,10.51200382
2009,YR2009,Niger,NER,15843133,3.809711497,1267000,,5226296410,330,11872418864,750,,56.557,7.511,206.068,,,131.1,,69,39.65544,11.43199,0.75923,0.4,12164.00024,,130.3125461,0.06110458077,42.60520946,5373097441,-0.7126774298,6.078974792,39.38968974,14.67161562,20.41237585,47.06596461,34.89364349,,10,,0.9820098279,16.40458361,17.39210964,59.55596442,160.1946192,1262783688,0.716520687,,25197682,631278387,29.70561441,339.1436177,-725889350.7,0.5829065908,17,43.68588471,284.503,256.079,50714,5500,25413,,,75.35007935
2009,YR2009,Nigeria,NGA,154324933,2.662916691,923770,46,314423268669,2040,686562919481,4450,5.4,50.422,5.872,120.7256,,,138.3,,64,73.8032,39.2328,0.88796,1.6,94505.99609,,721.8144848,0.4972342479,120.6350759,291880204327,8.036925102,0.6860988736,26.74885451,21.23676148,18.63034142,17.42836899,22.04953582,,,11.0399402,0.5058556276,48.28660058,2.975733615,31.05657686,153.6843948,15942067576,0.2730353439,,47028922.71,8554740717,10.62193884,1891.33537,-7029618943,11.53767275,20,44.3114614,395.99,363.961,539504,64000,249319,,,22.99881661
2009,YR2009,Northern Mariana Islands,MNP,54193,-0.7939904602,460,,,,,,,,,,,,,,,,,,,304.7999954,,,,,795000000,-17.53112033,2.662406816,,,39.24528302,45.28301887,,,,,,,,9.937106918,83.72012929,,,,,,,14669.7913,,,,,,,,,,,,0.2117102993
2009,YR2009,Norway,NOR,4828726,1.261127289,385178.0078,,424456265532,87900,269175461487,55740,9.4,80.79512195,1.98,7.7634,,99.2,3.4,,93,101.26142,111.31356,0.98984,0.1,121000,,6484.118585,11.46182886,23859.70958,386622457580,-1.690996963,-5.205075108,1.298865827,34.26339607,39.19183053,27.78802878,24.71793741,47.38067405,5,58.77393451,1.602502141,110.9327246,20.29687934,48.04376889,128.544949,,,,4174095054,8635762892,,80067.17664,1332335635,2.197385869,72,47.50368085,82.932,50.03,164,2,117,2358,1246,0
2009,YR2009,Oman,OMN,2876186,4.451407873,309500,,51036302353,17740,119697824073,41620,,75.44,2.868,14.1542,,98.6,11.8,8.6,99,96.38111,99.77667,0.95284,0.1,20,,5499.199982,14.2909405,5251.746584,48388296489,6.112453761,-25.12813286,1.476461008,59.60398381,50.63610907,34.64604172,28.20755376,,7,46.43472003,6.959230126,138.0495907,,94.21079746,148.4140618,,,,5315994798,1485825748,50.23666759,16823.77165,-1376592978,3.468810238,21,16.50349551,124.06,77.36,649,12,347,,,2.207931053
2009,YR2009,Pakistan,PAK,175525609,2.233333997,796100,,176630743007,1010,714498766609,4070,,64.969,4.031,42.7518,,41,90,,56,59.39558,32.85656,0.83018,0.1,17300,,477.4711307,0.9049169856,436.6827179,168152775283,2.831658519,20.66651581,22.71733001,19.19149417,12.39575242,19.67609584,17.54948045,,,18.96310064,3.265223993,53.74829949,1.764894923,29.25375446,64.83013155,56518734134,2.008913281,,8000000,2338000000,15.73781749,957.9956808,-2267000000,13.64776506,2,19.72980114,188.157,156.102,377537,11000,266914,,,24.08168038
2009,YR2009,Palau,PLW,18285,-2.265635313,460,,185266203.4,10130,236297200.5,12920,,,,,,99.3,23.8,,75,,,,,402.9999924,,,13.43664206,,182704300,-5.929866287,-1.34000914,4.012111373,9.178711174,45.29986432,69.36924856,23.63835991,19.59683455,8,,,69.69647252,,52.54391933,95.44327852,,,,9284464.74,2790871.006,1948.044846,9992.03172,-2790871.006,1.438135383,,,,,6,,3,,,0
2009,YR2009,Panama,PAN,3579215,1.776150401,75420,33.4,24329982060,6800,48550680173,13560,3.5,76.6,2.628,87.5024,52.2,88.6,20.5,,96,97.70273,69.99185,1.00644,0.8,47156.00098,,942.2071599,2.402514238,1639.465637,27116635600,1.242992318,6.470959912,3.793229423,19.24972728,69.81378103,69.16631833,31.43168174,,6,28.47882796,0,169.4975854,1.374455676,90.69709223,142.5379447,,,,449800000,1085500000,17.32223407,7576.140467,-1259300000,2.409053167,26,37.00618692,160.558,85.115,1325,63,869,370,,5.790269883
2009,YR2009,Papua New Guinea,PNG,7144776,2.387696103,462840,39.9,11049933681,1550,18874284568,2640,5.1,61.739,4.043,59.2908,,,59.6,,74,,,,0.9,335756.0156,,,0.7128933083,,11619541940,6.805554142,-4.883344933,21.64433199,29.77228001,,,,,6,150.7300382,0.4479430231,19.8403141,,62.48955456,159.9007351,1768982573,4.935639218,,315373791.8,418816685.9,56.19630343,1626.298983,-418816685.9,6.918325326,17,48.41353632,269.297,204.578,9889,370,5604,,,13.7333857
2009,YR2009,Paraguay,PRY,6163972,1.350354378,406750,41.6,21289729098,3450,50502917058,8190,4,72.45,2.787,76.1808,,93.8,26.8,,91,93.14137,66.78545,1.00654,0.5,172550,,728.3950998,0.7400663079,1086.47476,22341754514,-0.2579714337,3.742603787,9.776590541,37.40400686,36.23649774,31.15117492,18.72035177,14.60212946,7,,0.753950699,91.15289622,12.03408046,53.80060905,91.54580517,13941379382,2.273294124,,,26913000,24.12243274,3624.571058,-71325000,2.591946734,11,39.01569206,173.773,132.769,3158,220,2008,246,15,0.7599946636
2009,YR2009,Peru,PER,28792655,0.8032058261,1285220,33.5,114223240023,3970,245136398716,8510,4,74.12,2.594,67.8578,73.2,82.5,21.1,4.3,91,99.36102,90.835,1.01281,0.3,749543.9844,,547.4265572,1.795760065,1048.18399,120822986521,1.095823659,2.063698334,7.403906656,33.55168254,26.44205274,21.66987688,19.97867798,18.96166552,10,59.31200847,1.527624587,85.78702103,3.721607251,40.36980164,150.8861917,37389855105,3.768007246,,85417330.64,6430652961,15.20353021,4196.312793,-6019939961,2.936231536,23,45.56382344,164.953,103.074,10006,650,6180,657,37,11.56454175
2009,YR2009,Philippines,PHL,92414158,1.649857391,300000,26.3,208495974661,2260,572567297192,6200,5.3,69.667,3.236,55.6608,,,32.4,,88,91.51912,84.11603,1.0178,0.1,68867.99805,2.27363512,413.2116423,0.8393524616,588.8924509,168334601260,1.14833222,2.773245214,13.08068262,31.71017845,32.23235315,33.35803081,16.59155985,13.99053019,18,51.29630471,1.256892587,81.79119697,,50.08714748,83.19992464,55984120354,4.401390328,,93790177.69,2064620678,3.331632367,1821.523941,-167490840.2,4.219030521,8,38.84038422,268.382,146.575,59196,3500,35733,2825,172,8.090936166
2009,YR2009,Poland,POL,38151603,0.06776322702,312680,17.6,477260822864,12510,712241133621,18670,7.3,75.69512195,1.4,15.2978,,99.7,6.3,,98,92.85269,96.24036,0.99383,,93032.00195,,2466.524041,7.800914342,3590.832081,439796160379,2.820183973,3.771310276,2.485118874,29.80561256,37.18445017,38.0414631,20.57312011,31.3524626,7,34.3253406,1.797176521,116.8302309,7.087320863,65.02148626,156.9248584,,,,1154000000,14025000000,,11527.59323,-8094000000,3.795392425,,44.79492666,194.365,75.725,2154,13,1511,241,2899,0
2009,YR2009,Portugal,PRT,10568247,0.09533085924,92210,,241428530765,22840,269489654832,25500,7.2,78.72682927,1.34,14.3072,,,4,,95,,105.90389,1.00303,0.6,32503.99902,,2304.026675,5.126323978,4843.849694,243745748819,-2.978104267,1.096322999,1.942959343,19.85065221,27.08071141,34.00156593,20.79135157,35.5609049,6,40.30724658,2.03079895,111.2317777,4.789276428,47.5388804,141.3545663,,,,517696721,5578899469,,23063.97161,-2022596466,-0.8355300215,46,47.77640813,122.941,52.705,315,9,208,46,571,0
2009,YR2009,Puerto Rico,PRI,3740410,-0.5454018945,8870,,62025470735,16580,81018565090,21660,,78.191,1.6528,48.5988,,,,,,,88.15991,1.03162,,4761.000061,,,,,96385600000,-1.952425142,4.982555585,0.588365897,49.40136286,63.08680965,42.17538719,10.43091499,,7,,,75.41192368,,,,,,,,,,25768.72589,,,,42.09645068,164.894,68.518,,10,,,,0
2009,YR2009,Qatar,QAT,1654950,14.14463415,11610,,101373147875,61250,162958609476,98470,,78.945,2.13,13.6536,,100,9.3,,99,101.87122,,,,0,,14643.23031,41.82722076,13680.77585,97798351648,11.95656114,-24.21810088,0.1233194564,,51.13487609,29.00928688,42.96404915,,8,,1.992210523,117.7540107,0.02705616584,74.57078649,169.8229359,,,,,8124736264,,59094.44494,,-4.863278016,,11.73012633,69.506,50.644,148,2,91,,,0
2009,YR2009,Romania,ROU,20367487,-0.8330887548,238390,21.6,187218662274,9190,333674337445,16380,6,73.3097561,1.66,39.6036,,98.5,12,,96,94.72461,95.29491,0.9937,0.1,64902.00195,,1712.526096,4.005210952,2390.574743,174103695930,-5.517394408,4.086778232,6.116432948,36.42487093,26.02361223,32.44922154,27.19623714,28.58257687,6,7.508726297,1.289115719,121.6203651,10.37501619,54.50257646,162.4261503,113615499047,9.478549664,,64407171.89,4637684880,,8548.118672,-4624155850,5.587420043,53,44.31868195,207.276,88.356,2248,62,1252,37,1054,0
2009,YR2009,Russian Federation,RUS,142785342,0.03011406706,17098240,13,1318479474183,9230,2678612246973,18760,6.4,68.68463415,1.542,28.3538,,99.7,10.7,,98,98.382,84.77162,0.99126,,8138665,,4531.286685,11.02385623,6095.380575,1222644282200,-7.799993913,1.970612603,4.084448697,29.32693903,27.9381012,20.49695982,18.92637574,25.50401797,,62.30233446,3.922732494,160.5071896,9.777236021,40.50164117,131.9108471,406431159700,7.704209473,,21147740000,36583100000,,8562.813697,6697430000,11.64732958,,48.97907059,369.933,138.365,15563,460,8003,12966,25598,0
2009,YR2009,Rwanda,RWA,9782770,2.67516791,26340,,5103834057,520,12559007315,1280,,62.129,4.641,40.47,,,70.7,,95,69.37141,26.14972,1.00713,3.4,4337.999878,,,0.05885030518,,5373088997,6.255647061,7.958504101,29.33796332,14.1712293,11.74654306,29.70790843,23.38743431,,6,,1.39938938,24.83194433,37.9674592,28.71718672,167.934633,1101366315,0.7402332221,,71439836.62,118670000,95.49953643,549.2400411,,12.89483343,35,51.33392231,283.168,235.885,16238,1500,8433,,,3.164054336
2009,YR2009,Samoa,WSM,184556,0.7030660874,2840,,552411838.5,2990,918834268.1,4980,,71.412,4.388,30.3048,28.7,80.8,24.2,,45,104.48124,85.99013,1.05159,,1710,,,1.013334706,,560959527.8,-4.8082722,2.437840514,11.2704069,24.84508195,30.07005257,51.53595331,,,4,,,,0.5735288535,49.37967648,85.56814074,252885686.9,1.600759309,,8453372.806,9868116.508,404.8093804,3039.508484,-8872914.557,6.324953362,,36.2355228,168.047,99.442,90,3,53,,,0.05868894511
2009,YR2009,San Marino,SMR,30816,1.247363112,60,,,,,,,,,,,,3.1,,88,112.91513,89.82318,1.02819,,0,,,,,2363156432,-12.82467532,3.844610083,,,,,,33.04973321,,,,97.18652648,,,,,,,,,,76686.0213,,2.19959237,,,,,1,,0,,,0
2009,YR2009,Sao Tome and Principe,STP,175876,2.74141365,960,,186242988.3,1060,418424162.7,2380,,66.938,4.776,103.7556,38.4,81.7,48.2,,90,81.72529,50.81505,1.02791,,540.8000183,,,0.5212479247,,187821029,2.426281345,7.570213571,11.21047578,18.29359675,,,,,11,,,45.95794764,,59.09881368,129.6870539,157000836.3,1.120286562,,546840,15500000,173.1902022,1067.917334,-15349708.02,16.9574758,,35.71096614,225.959,172.496,223,9,119,1,,57.92060353
2009,YR2009,Saudi Arabia,SAU,26630303,2.824933954,2149690,,476649816278,17900,1171416111047,43990,,73.75,3.066,11.5554,,97,12.9,,98,,94.78735,0.93121,,9770,,6257.648402,17.61021255,7477.083531,429097866667,-2.059268194,-15.71323043,2.854111914,55.02005137,47.08862065,37.76972091,31.71528236,,14,74.27994981,9.617199261,168.4710647,1.083417104,67.08632747,104.2936724,,,,26469733333,36457666667,,16113.14249,-34280396667,5.057222761,,14.15485524,105.919,86.269,6683,120,4223,,,0
2009,YR2009,Senegal,SEN,12335084,2.714923677,196710,,16499184259,1340,32557745169,2640,,63.607,5.081,89.5548,,,70.7,,79,57.89511,,,0.6,85130,,304.7620916,0.3716026579,192.3780981,16248212852,2.092527085,-0.9917257828,15.9421075,21.76882552,19.18345668,32.45836074,19.31351322,,5,,1.682042045,55.95010135,13.86939256,41.41993991,96.41939163,3720886238,1.2277838,,174422683.6,330145120.8,82.52801521,1317.235687,-242912600.9,-2.248021479,24,36.54715243,246.2,189.001,20779,2200,13133,,,18.48249468
2009,YR2009,Serbia,SRB,7320807,-0.4009949052,88360,,47204593225,6450,90355293469,12340,,73.98536585,1.44,20.8868,,99.8,7.8,,95,96.41524,91.48446,1.01433,0.1,26656.00098,,2070.229279,6.308347973,4224.397665,45162894381,-2.731753651,7.887694737,7.201495478,24.90164346,26.34777847,39.67403806,18.65666187,34.58375619,7,25.27703363,2.286168443,109.8520096,,54.00893883,105.6775501,33809169779,10.44916304,,152960965.8,2929226710,85.11903128,6169.114195,-2882297554,8.116950922,50,43.74748455,174.276,87.614,651,12,463,40,319,0.06467833258
2009,YR2009,Seychelles,SYC,87298,0.3925309481,460,,892406090.1,10220,1561026670,17880,,73.08292683,2.38,60.4702,,99,14,,97,106.57207,76.27449,1.06876,,406.6999817,,,6.006792825,,847397850.1,-1.105245793,27.49417926,2.256942686,14.02832394,107.9943545,117.0287523,27.27824504,29.69798674,10,,1.020878336,121.8783727,,140.3118972,80.71079648,,,,62099674.02,168251661.9,265.2981741,9706.95606,-162916307.8,31.75444077,,,211.443,102.672,20,1,15,,,0.7269493031
2009,YR2009,Sierra Leone,SLE,6272734,2.242996189,72300,,2747690343,440,7736233096,1230,,48.468,5.346,138.2878,,,171.7,,80,,,,1.5,27456.00098,,,0.1040576565,,2453899847,3.188051216,7.781761918,55.26088268,6.547213416,13.49976875,27.93676149,9.993480998,,6,,1.076033226,18.49273379,,30.60434601,76.35022951,856852310.4,0.2981334367,,3491081.884,110430202.5,71.30702498,391.2010053,-110845502.5,7.469166667,7,49.81793835,438.276,426.889,27185,3600,10545,,,21.60537597
2009,YR2009,Singapore,SGP,4987573,3.015949915,710,,186113897304,37320,297320545558,59610,,81.24146341,1.22,5.1402,,99.7,2.8,,95,,,,0.2,163.5000038,,4257.776277,11.21442253,8114.367449,194152286009,0.1210038096,2.961070855,0.04068776127,27.01631937,190.844935,167.3478768,27.37011521,17.05451062,3,247.8707359,3.917611789,138.6216042,50.90745958,265.573489,86.45823202,,,,,23821209700,,38927.20688,8603556832,0.5968734546,28,40.45184882,76.841,44.141,107,5,56,7986,750,0
2009,YR2009,Sint Maarten (Dutch part),SXM,34238,0.8034998215,34,,,,1050471796,30680,,75.58780488,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39659217.88,,,,5.957636888,,,,,,,,,,0.2439049593
2009,YR2009,Slovak Republic,SVK,5386406,0.133257321,49040,12,91853486916,17050,123364618193,22900,8.6,74.9097561,1.44,21.6528,,99.5,7.2,,99,99.14994,91.67635,1.0075,0.1,19375.99976,,3106.686165,6.319073237,4954.138251,88945625174,-5.422542313,-1.164869253,3.023237205,30.76942697,67.60925099,69.09227598,21.12363387,34.63258497,8,5.724643556,1.518202949,101.7878775,6.355099479,125.6183199,146.4990938,,,,138077753.4,1519061242,,16512.98197,971700226.6,1.615104641,30,44.44717626,184.574,74.638,335,3,191,63,176,0
